rank,xp,wallet_address,on_chain_missions_done,referral_level,referral_count,Sybil find (Ancestors),Sybil find (Social link),Sybil final
38700,10050,elys1z9hquy5c6fsw6djn8rluu0z455xznucvdpvdq5,117,4,2,True User,Sybil,Sybil
52712,8200,elys1z9h34krnqac3hsgvuvlvs6546qt4hmu4ex5nj8,102,6,2,True User,Sybil,Sybil
23017,13250,elys1z7wjh34yxgtfseu55nr6mhfg5fuq2tryh7hz8k,137,17,2,Sybil,True user,Sybil
45943,8900,elys1z7clhv6p3ud02cnxrlczm54l7ha4ft7n56slw2,112,6,2,True User,Sybil,Sybil
23753,13050,elys1z4aqtc6mny9ezn4yerc35lpam9j0pfwv0ftyf2,135,12,2,Sybil,True user,Sybil
21671,13600,elys1z447yrsm07hqguzw7dest3644hqt6p26t5vdtw,133,10,2,Sybil,True user,Sybil
23015,13250,elys1z38l59xne9tsn7ajd3q3zvkxthfn2tlfp735sm,131,0,2,True User,Sybil,Sybil
24485,12850,elys1z34y2y4u9uqr833qt4g3hkefjk0mgpfescmyma,124,12,2,Sybil,True user,Sybil
25571,12550,elys1z2zgl9eenta43dn4tdkfhuxmg92gfty3pcs8hv,135,3,2,True User,Sybil,Sybil
22827,13300,elys1z24pjmv7pcjxue6tnkkhs4an22kgpq3u3jcajr,138,15,2,Sybil,Sybil,Sybil
25303,12650,elys1z0u83xpuqnec5awupq3059200gs4q2kl9kc79w,133,11,2,Sybil,True user,Sybil
48561,8600,elys1yzvwry8fk4pg8uu3hvksjzdhl8pdv6em3w6mh4,106,6,2,True User,Sybil,Sybil
23361,13150,elys1yz9t8yf38z86a5p22u7dyg6grpge3ufljeyv8h,139,10,2,Sybil,True user,Sybil
18843,14350,elys1yz3uuvjk0rrmkup6xk7dwmpd0z6hg2vla03wf7,147,3,2,True User,Sybil,Sybil
33701,10850,elys1yyx40lty3xxcthjlqp5n02e3w7g7mmzf4fkksl,125,28,1,Sybil,Sybil,Sybil
26395,12350,elys1yygsevv5gz659z85je58kw7m59te5cxcuffd8n,123,16,2,Sybil,Sybil,Sybil
48058,8650,elys1yvwje9vya0cv9rxzlx0zkqq0epzxzx9rjfn8hl,109,4,2,True User,Sybil,Sybil
23949,13000,elys1yskmqlqz4su9k7cdu4rww33g94wl3vrur6qxk6,136,13,2,Sybil,True user,Sybil
50478,8400,elys1ysdxx8afynggxd8wjvnxrjwh5x38upw3mtkqwk,106,5,2,True User,Sybil,Sybil
44042,9150,elys1ys3dy3x8vjgqylwd53hu3w8uwacclwywsrasxm,115,4,2,True User,Sybil,Sybil
26397,12350,elys1yrzzdkdptal7hhpvujlkk357yxqnvj57npm5l3,123,16,2,Sybil,True user,Sybil
48562,8600,elys1yr9n2ahvx7l2yx4gjjjy6y2ctghzwdfjvx5utd,106,6,2,True User,Sybil,Sybil
45567,8950,elys1yp5rcvvjzzcak9k5m4a3zrax4dhp86mqdeeuwd,111,6,2,True User,Sybil,Sybil
25426,12600,elys1yltgtfw33nz5qnzxecv98xmjfz28f8q3k4a7mc,121,18,2,Sybil,True user,Sybil
29870,11500,elys1yjya7yvyhvmsfj6n82zch3ncgdx4gpcy6ny5py,110,1,2,True User,Sybil,Sybil
37154,10300,elys1yefc2ehphymt3qmnlvx4c23gwe2uwh6r09ndf4,116,0,2,True User,Sybil,Sybil
22263,13450,elys1yadtks99gvv58gzzcw3ypp3x87ey2yan2ly5ag,137,15,2,Sybil,True user,Sybil
24378,12900,elys1y8a4xnykmzq8z7ywxuxn2n3tgdzv5azen94dxj,132,14,2,Sybil,True user,Sybil
47627,8700,elys1y50ngu4ggfz07t3mzqq6wfvkzhj5vjhhz7l7xa,108,5,2,True User,Sybil,Sybil
44747,9100,elys1y3ghfgfaampgshrk5ckcnxwdsq2tsz86q7l9zx,95,25,1,Sybil,True user,Sybil
23369,13150,elys1y2tcpvf5vg2dpem3ynuc6gp3s0mel5sjezgf5n,135,2,2,True User,Sybil,Sybil
49054,8550,elys1y2ltqpfv3y4wpgfuukfje40lmf03332ufltjmr,107,5,2,True User,Sybil,Sybil
19970,14050,elys1y2kwv2sm95yml4cg2shjxffcjs5fjuxfagaf2l,145,12,2,Sybil,Sybil,Sybil
24749,12800,elys1xzwkchxdgxyt5th05mp2qjsdq958clazv95phf,134,11,2,Sybil,Sybil,Sybil
47602,8700,elys1xzmte3dkuteqryya4lq9m6082d83yk06k6efxa,108,6,2,True User,Sybil,Sybil
47642,8700,elys1xzk7gvp4d2lcsnglqfvh8tnxtuz3vvt03ljz2z,108,6,2,True User,Sybil,Sybil
22058,13500,elys1xz3wf9gd9thlznywyglyrsgccnewf0aj9urn69,138,14,2,Sybil,True user,Sybil
18845,14350,elys1xym4ml8hmx2gv3cv4quht4mjtjke50zseldt46,147,13,2,Sybil,True user,Sybil
28707,11750,elys1xwtpwlaw2zuga72weeqtjunugvctu59lxrat97,113,0,2,True User,Sybil,Sybil
47636,8700,elys1xw9mkl83s07q2wxezn3ghrue6dzc8gk6628a78,108,5,2,True User,Sybil,Sybil
20301,13950,elys1xquu5rrupfa7e3hytjlv0fdkfl38gexrhsh9nx,141,10,2,Sybil,True user,Sybil
33313,10900,elys1xptgtpyg0k82ufvzkghs7uauzermhe0xz3vwjv,106,18,2,Sybil,True user,Sybil
19204,14250,elys1xnuv9g79le9s3kg9p7s5jktruhj9ahvxqvz5ln,149,14,2,Sybil,True user,Sybil
49055,8550,elys1xmkwwex4asvy5jdg9vu9r532wz3ggl392l3lhw,107,4,2,True User,Sybil,Sybil
49058,8550,elys1xmdf667xngpd5pm5zc3utjddvun4ukcwgcjfka,107,6,2,True User,Sybil,Sybil
49046,8550,elys1xkqvnpxn30y9z5qm27e7lyu72r25p2ejhr5996,107,6,2,True User,Sybil,Sybil
33369,10900,elys1xj2g8az3h5su5k7s3l07vq29t7dupws2rmdj3z,108,9,2,True User,Sybil,Sybil
44875,9050,elys1xgnjs0wxn9lkvx44wjxlmtgwxxeq5xrhxjxqdu,113,5,2,True User,Sybil,Sybil
54659,8050,elys1xg80mhd48tqt4lluu0ryumszhjgycr8rd68wkn,101,5,2,True User,Sybil,Sybil
27725,12000,elys1xfg3fdwsc2rq7rn7jhmf4chrhwag8nmt8nd8uv,122,21,1,Sybil,Sybil,Sybil
27509,12050,elys1xeudpp472l0wjy3kyfc0xfg66rxnsnh4m4nkj7,119,16,2,Sybil,True user,Sybil
41076,9650,elys1xd5d4x0zxn3rjqrafga4jt7zgkyn5s864uk8qe,102,32,1,Sybil,True user,Sybil
33833,10800,elys1xd4nlfsh4xt4tw57p54ep7pffq70z9kgw5fccs,101,15,2,Sybil,True user,Sybil
35571,10550,elys1xcsdxwr2pz2jx29y85qck242ze9lhf6a9ges2k,105,16,2,Sybil,True user,Sybil
45936,8900,elys1xa2y3cczxce2wehep2h47ymdvjwwzmtarg90sn,112,4,2,True User,Sybil,Sybil
24055,12950,elys1x90gq4lhufjxumw9zppj3vw99acknm3rs4uems,124,13,2,Sybil,True user,Sybil
25969,12450,elys1x8zrpg03cetx6mpjufcmwxusse4slgcwlhwzpp,124,13,2,Sybil,True user,Sybil
31377,11200,elys1x7cu5cm7c2mqa0vuen666k6pfgymqgu389877d,105,19,2,Sybil,True user,Sybil
28117,11900,elys1x70t575awe4pz3635yky394yazle8pra9mpn4m,116,16,2,Sybil,True user,Sybil
45566,8950,elys1x708vednezkslratf5p3kupd2zzndghcjwvsvf,111,5,2,True User,Sybil,Sybil
44872,9050,elys1x60q9xmudcgnq3ry0g7vs3nmzq5wufjzl90kla,113,6,2,True User,Sybil,Sybil
49049,8550,elys1x09d0x7dpq4v7h65c7hjcuy7asnueezmljar6q,107,5,2,True User,Sybil,Sybil
26399,12350,elys1wyvgm75rz6caz9z3uyz53uxcy8jmmxzzf9j2pg,125,16,2,Sybil,True user,Sybil
47603,8700,elys1wxvcz678tzw7ndn6jjhxd2zk0cyxhraean6r5d,108,6,2,True User,Sybil,Sybil
18872,14300,elys1wxcsek0zfrz9d0k65mgh4wwzw37lj8py6u35ka,151,23,1,Sybil,True user,Sybil
24695,12800,elys1ww37yeemprp268j3phv7l29cedx5z6v45h8qsy,127,10,2,Sybil,True user,Sybil
24926,12750,elys1wsht8gsvrmkq24t3qm6a9kf7cqgph5fnxa60ms,129,14,2,Sybil,True user,Sybil
41934,9500,elys1wmajs45m6m55rndlxyjwxpdsvx2exq5h5gvgt6,101,23,1,Sybil,True user,Sybil
27131,12150,elys1wlfqgyspzfsjlyhk99etjjprg0qsljgrzaua7r,123,16,2,Sybil,True user,Sybil
26398,12350,elys1wf7vq4mktkwcklqdm2mhajdvdml7r7z60g9d5l,125,16,2,Sybil,True user,Sybil
24569,12850,elys1wcwt49ht8lydtzjnqhgw38app7f0rpuy5qu8hn,131,13,2,Sybil,Sybil,Sybil
24588,12850,elys1w7r9mnl2wvvm9vpl7ydz2argq7nz3g4qyp78x0,129,0,2,True User,Sybil,Sybil
1260,24900,elys1w7gz4qprfdclmwjddl2r9ucldqgsrfq68v0k39,269,10,2,Sybil,True user,Sybil
23954,13000,elys1w2qy67d4auxqzplrx95qyec5ygvwutmwdad5tx,132,14,2,Sybil,True user,Sybil
27604,12000,elys1w2pd0y6rfmt9nkhe4t4nj4tm8cx0ly94y92tfz,125,32,1,Sybil,True user,Sybil
35437,10550,elys1w0t0c45szar5spag987yztzej9a5z54kqw7zau,99,3,2,True User,Sybil,Sybil
47630,8700,elys1w0pe0rd9xs9uqv7pxqd9sqhaldw80feulhhfk9,108,5,2,True User,Sybil,Sybil
24759,12800,elys1w0epq6ggv6vte5m9m6eys5mejtx3aucmxy0rff,132,14,2,Sybil,True user,Sybil
23191,13200,elys1vy2rejuu45exlzy9n03ng2zkagh35fn749ahdt,136,14,2,Sybil,True user,Sybil
51552,8300,elys1vxx7ghyskkatec9ye54yk8h4w7jyta5tz56ywy,104,6,2,True User,Sybil,Sybil
25851,12500,elys1vx57rp4cpxrr9gxkvtkhd82epnem2dp5kql23s,126,11,2,Sybil,True user,Sybil
52043,8250,elys1vx435nyr90teg5dc46qx5vdlsayzx253ehqg0a,103,5,2,True User,Sybil,Sybil
23945,13000,elys1vv3mngp9tr5pu94mkt5g03s69pxcmc5ep8ffxs,138,13,2,Sybil,True user,Sybil
53898,8100,elys1vtvcc8k0kqvs3n08qyzfgu67qp6065h8p4072y,100,6,2,True User,Sybil,Sybil
25816,12500,elys1vsduw6gcd36m7573qfn88tmgw2actac8hu62d5,126,5,2,True User,Sybil,Sybil
21709,13600,elys1vqmspynun85sx9y3t8e9wh4nppr9el5asrxuhx,140,14,2,Sybil,True user,Sybil
44311,9150,elys1vhunxley42h76eenym2r6k84uehp7x67np2yr9,96,24,1,Sybil,True user,Sybil
47629,8700,elys1vgq9wph53r0r7pz2uatrjx8yplrj832a93tnjw,108,5,2,True User,Sybil,Sybil
50022,8450,elys1vg4nh4xdaqlk2psnsayl8v6qw0l42909qujvw6,105,7,2,True User,Sybil,Sybil
26717,12250,elys1vda7cfky9smgczsnzz70h2qcsevxtzr45ev3dl,118,17,2,Sybil,True user,Sybil
33986,10800,elys1vd3euscejp0jvxhjzanxed83elkymhncg6z3r2,104,16,2,Sybil,True user,Sybil
46771,8800,elys1vcu4tcgzj6nd5f9gq99yh3patgw3quua4d5zav,110,5,2,True User,Sybil,Sybil
19017,14300,elys1v738a6q66yqdlc9fesenzqqf5qsvjsdjk0xftn,146,10,2,Sybil,True user,Sybil
28763,11750,elys1v6ulunn6qu0vc0v4j92g2w6pkezch5pqzuan76,115,16,2,Sybil,True user,Sybil
22847,13300,elys1v6j0hsay9t0cjcezkhl049efyjj6ltl5r7xgd5,138,13,2,Sybil,Sybil,Sybil
45568,8950,elys1v60eu0n3qd436plmncky74qyu2vdpl2p57sfhm,111,6,2,True User,Sybil,Sybil
58000,7800,elys1v5704snvuekhrxef5hf4naj9gg99xvmef4l8ex,98,3,2,True User,Sybil,Sybil
50025,8450,elys1v4eyuyh53uj6sfkxgr2nhgfg0774fl6lkrxc46,105,4,2,True User,Sybil,Sybil
26046,12450,elys1v2g07et5n42ctx9p0hz8chl42s4y8yj6eu0axe,127,16,2,Sybil,Sybil,Sybil
19235,14200,elys1v0gl4xceu8g78fetygmz9495mc7kuygvltkmw8,149,22,1,Sybil,True user,Sybil
21499,13650,elys1uxyql8emdfgfx0mucjpz92edluxw9rpnp2a4zx,141,13,2,Sybil,True user,Sybil
44873,9050,elys1uxr7r0u33gnsn4v8lzhr977lw2r9s4kv86ynuz,113,3,2,True User,Sybil,Sybil
21275,13700,elys1uwau9c0ahpatcad4yg07xfh8r264gcq3esmkp8,140,15,2,Sybil,True user,Sybil
50018,8450,elys1uw6uvuhhxmnxanvvg2fqvfcsqu8es8ykpxcqal,105,7,2,True User,Sybil,Sybil
51074,8350,elys1uvp2g7lhla7ws5nnesfj6q279mj400d96gsun8,105,6,2,True User,Sybil,Sybil
26931,12200,elys1utwvhwxz6t57gpwxvnv264je0fuwhpcjqkn623,130,14,2,Sybil,True user,Sybil
50016,8450,elys1ut69lf3rt9mgr9j2sklfva26vtzn8jj7paf8wn,105,7,2,True User,Sybil,Sybil
49515,8500,elys1urpzxt7mj6458qfn2shqsrqatsedpzx982hpy4,106,7,2,True User,Sybil,Sybil
46774,8800,elys1uq3vw00gkmq89lxd8w3jyk0p8c7pg68nkycn24,110,5,2,True User,Sybil,Sybil
43590,9250,elys1up6aeusgdpuncp25vnutst02mk5hc7f4dawaml,98,21,1,Sybil,True user,Sybil
23368,13150,elys1ukentkgvgzxv78fdmmcfe8yrkhwxpu6gnymjf5,137,19,2,Sybil,True user,Sybil
28336,11850,elys1uk4ahdw6jv658cuxscmp5050qcxm4e2gda7az3,119,16,2,Sybil,True user,Sybil
4105,22400,elys1uj4lc2ydz7vrt05hkg4ayucs2t73vh957jtldu,243,11,2,Sybil,True user,Sybil
47645,8700,elys1uhsj69vwerpztw5asz55g5m3cprhnaun3y96mf,108,7,2,True User,Sybil,Sybil
24161,12950,elys1ue00f76l6g4fqljf0qkvg7662w29pcjf2vcqwd,133,12,2,Sybil,Sybil,Sybil
20522,13900,elys1udvf5h43e3kwca656ph2cl9n4zx7tjy209jah9,142,13,2,Sybil,True user,Sybil
23579,13100,elys1ucttfzqszvg3rp7hr6cres6cmlg636sd7xtg70,134,10,2,Sybil,True user,Sybil
22259,13450,elys1uayeg9xg4a4l2sqw0mrtg9xv7h2d3f34j5sk6d,137,13,2,Sybil,True user,Sybil
19785,14100,elys1uaa4rw4zh5mykw2hkpr4uvw3zgcn6tgdzk7s94,144,9,2,True User,Sybil,Sybil
43929,9200,elys1u848sdyx4vmp4ra4ax49sk9fqc0luaj7kwku4l,97,28,1,Sybil,True user,Sybil
23578,13100,elys1u7ynk3aq54j05mllkvx65xqtmz23zs5uzlyzhx,138,15,2,Sybil,Sybil,Sybil
23184,13200,elys1u6tza3zhw9u0rm3y2ndm9xnxns4cj8l5zftcp4,136,11,2,Sybil,True user,Sybil
55889,7950,elys1u6tnp32g4levdefu75svmc35ravaw6xxdwduws,99,1,2,True User,Sybil,Sybil
51550,8300,elys1u6gxfnnmgjayq3vu8fx3wzznjgr4nxjnqujf5c,104,5,2,True User,Sybil,Sybil
7025,20050,elys1u66uz0zymlne89a5cydpspk8ws3efq75jk0pcj,213,2,2,True User,Sybil,Sybil
50019,8450,elys1u2uh6j3yv807ld2pa9get7ttqq860v32jwutcl,105,7,2,True User,Sybil,Sybil
47626,8700,elys1txgg772x6py2ae6q5g7htnleu5xt2yrmw47mxp,108,5,2,True User,Sybil,Sybil
21493,13650,elys1tw4zpwxlfr7f2yc7jenj2mzw5enlqfqfglumv8,139,18,2,Sybil,Sybil,Sybil
23381,13150,elys1tvpx7ag6qz2eg0yztzzzc623v9agu95twln76l,133,16,2,Sybil,True user,Sybil
10232,17850,elys1tscstqzdgsx74vuddvnhwsfmr5tlhupthq37j2,188,10,2,Sybil,True user,Sybil
46784,8800,elys1tq3p2anjk5kc3gkyh9953jmqdjfwnpp5rr7ypx,110,7,2,True User,Sybil,Sybil
24583,12850,elys1tmlaum9xj2sy0x9wqkc8xqk5gucwhp97s9w03y,131,12,2,Sybil,True user,Sybil
17085,14850,elys1tmgeqe0wlcnwzcu90v84jk8p5dxe80p4a45p7k,151,13,2,Sybil,True user,Sybil
25685,12550,elys1tla35g0he3q75gl8d3dax82tn5t2ju73w0gd5c,131,15,2,Sybil,True user,Sybil
48568,8600,elys1tl2jpedq6tecamgvcu7g0c4gqfhrznyeyvtany,106,6,2,True User,Sybil,Sybil
28291,11850,elys1tkt6d0yefn0g6jj5zh90s9kdac2heus8pcy9qr,116,17,2,Sybil,True user,Sybil
19969,14050,elys1tk0lhpqg7ut7qv7xgk6the6f97madkc4lv2yfz,145,2,2,True User,Sybil,Sybil
23953,13000,elys1tjq59kpqvethzdl24pmq72hhsaa04fnylra9kf,138,14,2,Sybil,True user,Sybil
26036,12450,elys1th4w0dg5ny7fch9jmc4x3avvkh7ds54g7dhv7p,125,20,2,Sybil,Sybil,Sybil
24755,12800,elys1taysagdh66t4p35xtwt47dwqvllxlzcy8dl5tm,134,13,2,Sybil,True user,Sybil
48563,8600,elys1t9s0fehl95vv6uqxxalwwxfs740da3xmdhyq7w,106,6,2,True User,Sybil,Sybil
48558,8600,elys1t9q4vauulnvwz6qdsrhk8kh4tl9pf96ttzse4u,108,6,2,True User,Sybil,Sybil
44314,9150,elys1t4z4ydf0ryql2mh8hzcgfur9vrle28t9huhv4a,96,38,1,Sybil,True user,Sybil
16150,15150,elys1t2wlvskay04c76atkt5ax5a3qusmktwntlgtv8,157,3,2,True User,Sybil,Sybil
20716,13850,elys1t229sduvr2lj0pm2a9km4d0gqt0ea3fqkeah8x,141,0,2,True User,Sybil,Sybil
2818,23550,elys1syj5t0dhu5lqesndu8pcgwymjcjwrqlmc5c78t,254,12,2,Sybil,True user,Sybil
46759,8800,elys1sxtacsw8g0ms946lua4njcjetw4gyrthv2fcax,110,6,2,True User,Sybil,Sybil
21501,13650,elys1sxh3g0mf78r3e8egryfp8apun6r7yejah4zxgg,141,10,2,Sybil,True user,Sybil
24752,12800,elys1swq9vd2d4fgcyqq2mmsdzseczh6p6fes8pwemd,134,13,2,Sybil,True user,Sybil
45570,8950,elys1svs84s2xf50x9a6l7c6ak4vn4jdkgpneevcn7l,111,6,2,True User,Sybil,Sybil
31243,11250,elys1sufnxp2snfcphyevqm4r32tkz7nu6m7vtzygpr,111,16,2,Sybil,True user,Sybil
47635,8700,elys1st6c4g2at0wgs7x8clwxum0vjt0y8dq5csj765,108,7,2,True User,Sybil,Sybil
31833,11150,elys1ssnrdx0a6pvl2e0m69y2ssvhlehrsu52g8c4nt,111,16,2,Sybil,True user,Sybil
8984,18600,elys1srnng74kjzqtxj27jlh7j4sxx90ryxl8y6p9r6,207,10,2,Sybil,True user,Sybil
21707,13600,elys1sre6f9nlgmkr59wcxyfwqzwyw0q2np2dk5wv79,144,13,2,Sybil,True user,Sybil
20724,13850,elys1srcejkgmzle5meesalduh8nzq7cd2p58fd5yy7,141,14,2,Sybil,True user,Sybil
45937,8900,elys1sp5jjs7l4u6w60fl2kgjtnmq5endcyxscrqu2t,112,4,2,True User,Sybil,Sybil
45942,8900,elys1sjg02dq023el8kstlt6l66gl2x05mj78ytkgw2,112,4,2,True User,Sybil,Sybil
45572,8950,elys1sj65v5yz9den0gvw8tr7q8wjtx6nvq8hym9m5d,111,5,2,True User,Sybil,Sybil
15312,15450,elys1shmsf960ka8xxakcvaszrqfqkt3k0r8xmg3egv,157,5,2,True User,Sybil,Sybil
28959,11700,elys1shjt5l53zlkw4facfam2ffqju4rdwz4fx83846,118,17,2,Sybil,Sybil,Sybil
45564,8950,elys1sgn2rqha204ctk7gufucspzj9pw45jjuqemt8m,111,5,2,True User,Sybil,Sybil
48565,8600,elys1seseltr2xp85ml5lmtlnlm6tfljptgymtz9dh5,106,7,2,True User,Sybil,Sybil
20514,13900,elys1seppk8rp5szwxqune9mj70wcwflepkk0lsltng,142,1,2,True User,Sybil,Sybil
21288,13700,elys1sd9k5urxrpn3n05kdfpwacyqqm6yvz78tjf7xq,140,14,2,Sybil,True user,Sybil
51077,8350,elys1sc4czsp9cmvne3u8kn8ejngjn897mqgxh0nntq,105,5,2,True User,Sybil,Sybil
23374,13150,elys1s9mk3kvfn4z670gm3zx597kxesaaqd6dc04vv3,135,11,2,Sybil,True user,Sybil
22851,13300,elys1s97lp3mw86x6lugmc8dnmaat7e7v9ttvge3u00,138,13,2,Sybil,True user,Sybil
47608,8700,elys1s7zsnn06qc5xll3n94aqz2fe6hh2wxqgmzjg6p,108,5,2,True User,Sybil,Sybil
27724,12000,elys1s5m3s9t76gd63gxx2halq7rya2prkamuhmhajw,122,19,2,Sybil,Sybil,Sybil
22050,13500,elys1s4pqxjadldhpqxr7lpy4rpqssgml5jsr25pw06,138,14,2,Sybil,True user,Sybil
49502,8500,elys1s3s5r6t8kf3mfna95j5zalp5jlj28w9jezk6kq,106,6,2,True User,Sybil,Sybil
26389,12350,elys1s295q60raaupw64lank8putvr9k0yrgqjk9ntk,123,19,2,Sybil,Sybil,Sybil
28539,11800,elys1rxyywz2d9wsxfkwha4ujevg7skqzd0cdl4dudq,120,16,2,Sybil,True user,Sybil
26209,12400,elys1rvhl62kcn66njy3vufkcx0d5fh6dkr4jjllj8q,124,16,2,Sybil,Sybil,Sybil
49053,8550,elys1rtnm4r2umyzu5aet2zu36n5hqm7nz8zt777va2,107,6,2,True User,Sybil,Sybil
52714,8200,elys1rst082k3kekcveupcqhlr5hpq2vqr48v9w6ty3,102,5,2,True User,Sybil,Sybil
21505,13650,elys1rpw8gk23f5t8yvpuvkzu6cuh5gz8nsyqz2pegd,139,13,2,Sybil,True user,Sybil
23372,13150,elys1rpvhg0mdk03ul030ryy7f96xdsnyh3ck6jsnx0,139,16,2,Sybil,True user,Sybil
3061,23350,elys1rpp0fek2xwsscka0cdvrhmqvazn0qrrywkg9vs,252,11,2,Sybil,True user,Sybil
48572,8600,elys1rnr9479kjc36jaqs6ugrrh42wt6fp6adpgnn98,106,7,2,True User,Sybil,Sybil
25226,12650,elys1rnk7sw2kwcmsex469yc3mz0ctt5n86e7a9vn9x,122,10,2,Sybil,True user,Sybil
47156,8750,elys1rmv9my69v7h6q36mcn38unr6d5vt2xr7d08a30,109,5,2,True User,Sybil,Sybil
45939,8900,elys1rlsn6z7m5lt64jxyxm4jd4zaxy7v7q56tqvcuz,112,4,2,True User,Sybil,Sybil
47640,8700,elys1rlrmlptaefp545tfl506aueh8w3k5xu5uufdzr,108,7,2,True User,Sybil,Sybil
25035,12700,elys1rj3rst4p4knful7h2vcxuh5vekk0rtra2vj5xg,127,11,2,Sybil,True user,Sybil
20938,13800,elys1rhyw7hp4gvrrgdtcuca6rnsee2hx9rfw8k5lyj,142,12,2,Sybil,True user,Sybil
20714,13850,elys1rh776rkg480x29tqq8sq7gde50t64jc3pcvzdl,141,13,2,Sybil,True user,Sybil
48570,8600,elys1rgprhzutzmzhgfa3h2sa8lzl53zt9wkhulpsa3,106,7,2,True User,Sybil,Sybil
24756,12800,elys1rg2ft7pdp0zpgljdtrsr2hq8xuxxa2evk6y7ml,134,14,2,Sybil,True user,Sybil
23025,13250,elys1re6rxe8et06yqufsk757z3g8k2q8sv36g59gmn,143,14,2,Sybil,True user,Sybil
23371,13150,elys1rcvhxfrlt0t7f5vtsklg2h8kdp2atfmn0hpnxc,137,23,1,Sybil,Sybil,Sybil
25854,12500,elys1r8p0jrgh7z7r0z4avfd8hnj02hjkrztnadxa8g,128,16,2,Sybil,True user,Sybil
20695,13850,elys1r8emym4wsnn8mtr2ead5fccrlspzgyu05juv09,138,10,2,Sybil,True user,Sybil
51559,8300,elys1r58axjc8c0v5wae35glspts9s4pjshz8kuzxka,104,7,2,True User,Sybil,Sybil
55908,7950,elys1r4r0znr9m48qeplvkm69pvval8t5kcx3xw3wq8,99,5,2,True User,Sybil,Sybil
21287,13700,elys1r4cs3y3cmhxnwavgx93ythm54cjntskx7kw990,142,14,2,Sybil,True user,Sybil
23746,13050,elys1r24qg4uj0qm7axh6fvlv504099jt5wjt7pk6u3,135,14,2,Sybil,True user,Sybil
47599,8700,elys1qygj0d0dvcnh2yyegwf5eazx0v9jddezv92rzm,108,6,2,True User,Sybil,Sybil
42627,9400,elys1qx2fkf8nndsyka2wh20vcftlp3aefn5qxjpupg,99,29,1,Sybil,True user,Sybil
21117,13750,elys1qwdssr77q6alx2t8jnqqt0dausk8p7kea48a0z,141,14,2,Sybil,True user,Sybil
20939,13800,elys1qw8xppeymq63xnghqcfwpeteazrpxx5zjjxhch,144,13,2,Sybil,True user,Sybil
25673,12550,elys1qvgwym04e4t727vcaam3klax5yew9gxtu84g56,125,17,2,Sybil,Sybil,Sybil
40076,9800,elys1qug0g35n6kp5zt0sytlerxsvekwjpcf2zyhym4,114,3,2,True User,Sybil,Sybil
20717,13850,elys1qt7j7hkxq2ckpq20g63m8dj6eyewunmsqnmee2,139,0,2,True User,Sybil,Sybil
49045,8550,elys1qpqkzyhwe7dgjkm0fqn7l5f6yuqugjwmnc5u2a,107,5,2,True User,Sybil,Sybil
23756,13050,elys1qpjvmkxp6q8336en7vtecpzz4ffr2aggsvu2hf,139,13,2,Sybil,True user,Sybil
45585,8950,elys1qpdsky0f3r0exzwaxyxn6nxc0tda80qk3u557g,111,7,2,True User,Sybil,Sybil
49040,8550,elys1qmfwhaqsjjv50pl43qu7lt8ygescdd3uwjwh2a,107,4,2,True User,Sybil,Sybil
35265,10600,elys1qmd4fgws7wf87rxzv4y4msafjszeazkwtsdjc6,102,16,2,Sybil,Sybil,Sybil
49050,8550,elys1qlj3tt7gem6dt47ze8e3cgdv48d87hxax4t3sh,107,5,2,True User,Sybil,Sybil
32718,11000,elys1qg4eyf0nyjx0dvdc9tutf4vzlrnhmjqsj70p34,128,30,1,Sybil,Sybil,Sybil
22839,13300,elys1qfllcvl79dhdp43ltthkmkmp5kw57dzdnnywn4,138,10,2,Sybil,Sybil,Sybil
21702,13600,elys1qf87j2w47e4melrzcfvtrfkh0rsrhekmlnzwg8,140,11,2,Sybil,True user,Sybil
26772,12250,elys1qevkv90r9ds363zc60hglykuv4kyfmuu9syuha,121,16,2,Sybil,True user,Sybil
44317,9150,elys1qe0gjtusey4euum9098eqqudyd6clu2rvq6cfv,96,41,1,Sybil,True user,Sybil
47604,8700,elys1qdk2znkwancen8lumdlzly7gdz0v0gtj27qstu,108,6,2,True User,Sybil,Sybil
51554,8300,elys1qdhe2kntsuc6eh4s78hqg9le6ykslpy5g5srgw,104,5,2,True User,Sybil,Sybil
25852,12500,elys1qcqjeydx26w9k6ahk0psrahmxmu9c7zkjhm2rs,130,14,2,Sybil,Sybil,Sybil
9067,18550,elys1qahhe25t766gu5zamvl50ljme2efhltnjnrdm6,203,0,2,True User,Sybil,Sybil
50474,8400,elys1q8wpzsaan59k3r5707gmq0yqg9sh8nv29eh3rk,106,4,2,True User,Sybil,Sybil
23185,13200,elys1q6t97semujqwskanfdanzur9jfe9r6dgsc037z,136,11,2,Sybil,True user,Sybil
19783,14100,elys1q57vs7dp8jh7s4trl9mx308tft93p2hy8rwc57,144,2,2,True User,Sybil,Sybil
47165,8750,elys1q4ryvmlj64td8h3sfnx2v38vk9wq509qvhngkd,107,7,2,True User,Sybil,Sybil
17246,14800,elys1q3pcxg9p8l4vhwkuhsug073p74ymqxa2upf83a,149,11,2,Sybil,True user,Sybil
24671,12800,elys1q2r4s9ejzyvjgmk4tmufcu3fmjh58q7c7d5pkl,123,11,2,Sybil,True user,Sybil
24580,12850,elys1pyhs78rjruyql96qqh0e0mwcy6dq5283zx4pvj,133,11,2,Sybil,Sybil,Sybil
